PM2.5,PM10,O3,NO2,SO2,CO,temperature,humidity,Hour,DayOfWeek,Is_Weekend,Month,Is_Heating,temperature_lag1,temperature_lag2,temperature_lag3,humidity_lag1,humidity_lag2,humidity_lag3,PM2.5_lag1,PM2.5_lag2,PM2.5_lag3,PM10_lag1,PM10_lag2,PM10_lag3,O3_lag1,O3_lag2,O3_lag3,NO2_lag1,NO2_lag2,NO2_lag3,SO2_lag1,SO2_lag2,SO2_lag3,CO_lag1,CO_lag2,CO_lag3,temp_rolling3_mean,humid_rolling3_mean,temp_rolling6_diff
25.0,44.0,41.0,19.0,2.0,0.5,3.9,61.0,16,6,1,1,1,4.7,4.9,4.6,57.0,56.0,58.0,22.0,21.0,22.0,40.0,39.0,41.0,46.0,47.0,44.0,16.0,15.0,16.0,2.0,2.0,2.0,0.4,0.4,0.5,4.500000000000001,58.0,2.5000000000000004
31.0,51.0,34.0,25.0,3.0,0.6,2.3,68.0,17,6,1,1,1,3.9,4.7,4.9,61.0,57.0,56.0,25.0,22.0,21.0,44.0,40.0,39.0,41.0,46.0,47.0,19.0,16.0,15.0,2.0,2.0,2.0,0.5,0.4,0.4,3.6333333333333333,62.0,2.6000000000000005
37.0,60.0,26.0,32.0,3.0,0.7,0.3,75.0,18,6,1,1,1,2.3,3.9,4.7,68.0,61.0,57.0,31.0,25.0,22.0,51.0,44.0,40.0,34.0,41.0,46.0,25.0,19.0,16.0,3.0,2.0,2.0,0.6,0.5,0.4,2.1666666666666665,68.0,4.6000000000000005
43.0,69.0,20.0,38.0,3.0,0.8,-1.4,82.0,19,6,1,1,1,0.3,2.3,3.9,75.0,68.0,61.0,37.0,31.0,25.0,60.0,51.0,44.0,26.0,34.0,41.0,32.0,25.0,19.0,3.0,3.0,2.0,0.7,0.6,0.5,0.39999999999999997,75.0,6.300000000000001
46.0,73.0,17.0,41.0,3.0,0.8,-2.7,85.0,20,6,1,1,1,-1.4,0.3,2.3,82.0,75.0,68.0,43.0,37.0,31.0,69.0,60.0,51.0,20.0,26.0,34.0,38.0,32.0,25.0,3.0,3.0,3.0,0.8,0.7,0.6,-1.2666666666666666,80.66666666666667,7.4
48.0,76.0,15.0,43.0,3.0,0.9,-3.5,87.0,21,6,1,1,1,-2.7,-1.4,0.3,85.0,82.0,75.0,46.0,43.0,37.0,73.0,69.0,60.0,17.0,20.0,26.0,41.0,38.0,32.0,3.0,3.0,3.0,0.8,0.8,0.7,-2.533333333333333,84.66666666666667,7.4
49.0,78.0,14.0,44.0,3.0,0.9,-4.0,88.0,22,6,1,1,1,-3.5,-2.7,-1.4,87.0,85.0,82.0,48.0,46.0,43.0,76.0,73.0,69.0,15.0,17.0,20.0,43.0,41.0,38.0,3.0,3.0,3.0,0.9,0.8,0.8,-3.4,86.66666666666667,6.3
50.0,80.0,13.0,45.0,3.0,1.0,-4.4,89.0,23,6,1,1,1,-4.0,-3.5,-2.7,88.0,87.0,85.0,49.0,48.0,46.0,78.0,76.0,73.0,14.0,15.0,17.0,44.0,43.0,41.0,3.0,3.0,3.0,0.9,0.9,0.8,-3.966666666666667,88.0,4.7
51.0,81.0,12.0,46.0,3.0,1.0,-4.7,90.0,0,0,0,1,1,-4.4,-4.0,-3.5,89.0,88.0,87.0,50.0,49.0,48.0,80.0,78.0,76.0,13.0,14.0,15.0,45.0,44.0,43.0,3.0,3.0,3.0,1.0,0.9,0.9,-4.366666666666667,89.0,3.3000000000000003
52.0,83.0,11.0,47.0,3.0,1.1,-5.0,91.0,1,0,0,1,1,-4.7,-4.4,-4.0,90.0,89.0,88.0,51.0,50.0,49.0,81.0,80.0,78.0,12.0,13.0,14.0,46.0,45.0,44.0,3.0,3.0,3.0,1.0,1.0,0.9,-4.7,90.0,2.3
53.0,84.0,10.0,48.0,3.0,1.1,-5.2,92.0,2,0,0,1,1,-5.0,-4.7,-4.4,91.0,90.0,89.0,52.0,51.0,50.0,83.0,81.0,80.0,11.0,12.0,13.0,47.0,46.0,45.0,3.0,3.0,3.0,1.1,1.0,1.0,-4.966666666666667,91.0,1.7000000000000002
54.0,85.0,9.0,49.0,3.0,1.2,-5.4,92.0,3,0,0,1,1,-5.2,-5.0,-4.7,92.0,91.0,90.0,53.0,52.0,51.0,84.0,83.0,81.0,10.0,11.0,12.0,48.0,47.0,46.0,3.0,3.0,3.0,1.1,1.1,1.0,-5.2,91.66666666666667,1.4000000000000004
55.0,86.0,9.0,50.0,3.0,1.2,-5.6,93.0,4,0,0,1,1,-5.4,-5.2,-5.0,92.0,92.0,91.0,54.0,53.0,52.0,85.0,84.0,83.0,9.0,10.0,11.0,49.0,48.0,47.0,3.0,3.0,3.0,1.2,1.1,1.1,-5.400000000000001,92.33333333333333,1.1999999999999993
55.0,86.0,8.0,50.0,3.0,1.2,-5.7,93.0,5,0,0,1,1,-5.6,-5.4,-5.2,93.0,92.0,92.0,55.0,54.0,53.0,86.0,85.0,84.0,9.0,9.0,10.0,50.0,49.0,48.0,3.0,3.0,3.0,1.2,1.2,1.1,-5.566666666666666,92.66666666666667,1.0
54.0,85.0,9.0,49.0,3.0,1.1,-5.5,92.0,6,0,0,1,1,-5.7,-5.6,-5.4,93.0,93.0,92.0,55.0,55.0,54.0,86.0,86.0,85.0,8.0,9.0,9.0,50.0,50.0,49.0,3.0,3.0,3.0,1.2,1.2,1.2,-5.6000000000000005,92.66666666666667,0.7000000000000002
51.0,82.0,11.0,46.0,3.0,1.0,-4.9,90.0,7,0,0,1,1,-5.5,-5.7,-5.6,92.0,93.0,93.0,54.0,55.0,55.0,85.0,86.0,86.0,9.0,8.0,9.0,49.0,50.0,50.0,3.0,3.0,3.0,1.1,1.2,1.2,-5.366666666666667,91.66666666666667,0.7999999999999998
47.0,77.0,15.0,41.0,3.0,0.9,-3.7,86.0,8,0,0,1,1,-4.9,-5.5,-5.7,90.0,92.0,93.0,51.0,54.0,55.0,82.0,85.0,86.0,11.0,9.0,8.0,46.0,49.0,50.0,3.0,3.0,3.0,1.0,1.1,1.2,-4.7,89.33333333333333,2.0
41.0,70.0,21.0,35.0,2.0,0.8,-1.6,80.0,9,0,0,1,1,-3.7,-4.9,-5.5,86.0,90.0,92.0,47.0,51.0,54.0,77.0,82.0,85.0,15.0,11.0,9.0,41.0,46.0,49.0,3.0,3.0,3.0,0.9,1.0,1.1,-3.4000000000000004,85.33333333333333,4.1
35.0,61.0,28.0,28.0,2.0,0.7,0.6,73.0,10,0,0,1,1,-1.6,-3.7,-4.9,80.0,86.0,90.0,41.0,47.0,51.0,70.0,77.0,82.0,21.0,15.0,11.0,35.0,41.0,46.0,2.0,3.0,3.0,0.8,0.9,1.0,-1.5666666666666667,79.66666666666667,6.3
29.0,53.0,35.0,23.0,2.0,0.6,2.7,66.0,11,0,0,1,1,0.6,-1.6,-3.7,73.0,80.0,86.0,35.0,41.0,47.0,61.0,70.0,77.0,28.0,21.0,15.0,28.0,35.0,41.0,2.0,2.0,3.0,0.7,0.8,0.9,0.5666666666666668,73.0,8.2
25.0,46.0,41.0,19.0,2.0,0.5,4.1,61.0,12,0,0,1,1,2.7,0.6,-1.6,66.0,73.0,80.0,29.0,35.0,41.0,53.0,61.0,70.0,35.0,28.0,21.0,23.0,28.0,35.0,2.0,2.0,2.0,0.6,0.7,0.8,2.466666666666667,66.66666666666667,9.0
22.0,42.0,45.0,17.0,2.0,0.5,4.8,58.0,13,0,0,1,1,4.1,2.7,0.6,61.0,66.0,73.0,25.0,29.0,35.0,46.0,53.0,61.0,41.0,35.0,28.0,19.0,23.0,28.0,2.0,2.0,2.0,0.5,0.6,0.7,3.866666666666667,61.666666666666664,8.5
21.0,40.0,48.0,16.0,2.0,0.4,5.1,56.0,14,0,0,1,1,4.8,4.1,2.7,58.0,61.0,66.0,22.0,25.0,29.0,42.0,46.0,53.0,45.0,41.0,35.0,17.0,19.0,23.0,2.0,2.0,2.0,0.5,0.5,0.6,4.666666666666667,58.333333333333336,6.699999999999999
22.0,41.0,47.0,17.0,2.0,0.4,4.9,57.0,15,0,0,1,1,5.1,4.8,4.1,56.0,58.0,61.0,21.0,22.0,25.0,40.0,42.0,46.0,48.0,45.0,41.0,16.0,17.0,19.0,2.0,2.0,2.0,0.4,0.5,0.5,4.933333333333334,57.0,4.5
25.0,45.0,42.0,20.0,2.0,0.5,4.1,61.0,16,0,0,1,1,4.9,5.1,4.8,57.0,56.0,58.0,22.0,21.0,22.0,41.0,40.0,42.0,47.0,48.0,45.0,17.0,16.0,17.0,2.0,2.0,2.0,0.4,0.4,0.5,4.699999999999999,58.0,2.3999999999999995
31.0,52.0,35.0,26.0,3.0,0.6,2.5,68.0,17,0,0,1,1,4.1,4.9,5.1,61.0,57.0,56.0,25.0,22.0,21.0,45.0,41.0,40.0,42.0,47.0,48.0,20.0,17.0,16.0,2.0,2.0,2.0,0.5,0.4,0.4,3.8333333333333335,62.0,2.5999999999999996
37.0,61.0,27.0,33.0,3.0,0.7,0.5,75.0,18,0,0,1,1,2.5,4.1,4.9,68.0,61.0,57.0,31.0,25.0,22.0,52.0,45.0,41.0,35.0,42.0,47.0,26.0,20.0,17.0,3.0,2.0,2.0,0.6,0.5,0.4,2.3666666666666667,68.0,4.6
43.0,70.0,21.0,39.0,3.0,0.8,-1.2,82.0,19,0,0,1,1,0.5,2.5,4.1,75.0,68.0,61.0,37.0,31.0,25.0,61.0,52.0,45.0,27.0,35.0,42.0,33.0,26.0,20.0,3.0,3.0,2.0,0.7,0.6,0.5,0.6,75.0,6.3
46.0,74.0,18.0,42.0,3.0,0.8,-2.5,85.0,20,0,0,1,1,-1.2,0.5,2.5,82.0,75.0,68.0,43.0,37.0,31.0,70.0,61.0,52.0,21.0,27.0,35.0,39.0,33.0,26.0,3.0,3.0,3.0,0.8,0.7,0.6,-1.0666666666666667,80.66666666666667,7.4
48.0,77.0,16.0,44.0,3.0,0.9,-3.3,87.0,21,0,0,1,1,-2.5,-1.2,0.5,85.0,82.0,75.0,46.0,43.0,37.0,74.0,70.0,61.0,18.0,21.0,27.0,42.0,39.0,33.0,3.0,3.0,3.0,0.8,0.8,0.7,-2.3333333333333335,84.66666666666667,7.3999999999999995
50.0,79.0,15.0,45.0,3.0,0.9,-3.8,88.0,22,0,0,1,1,-3.3,-2.5,-1.2,87.0,85.0,82.0,48.0,46.0,43.0,77.0,74.0,70.0,16.0,18.0,21.0,44.0,42.0,39.0,3.0,3.0,3.0,0.9,0.8,0.8,-3.1999999999999997,86.66666666666667,6.3
51.0,81.0,14.0,46.0,3.0,1.0,-4.2,89.0,23,0,0,1,1,-3.8,-3.3,-2.5,88.0,87.0,85.0,50.0,48.0,46.0,79.0,77.0,74.0,15.0,16.0,18.0,45.0,44.0,42.0,3.0,3.0,3.0,0.9,0.9,0.8,-3.766666666666667,88.0,4.7
52.0,82.0,13.0,47.0,3.0,1.0,-4.5,90.0,0,1,0,1,1,-4.2,-3.8,-3.3,89.0,88.0,87.0,51.0,50.0,48.0,81.0,79.0,77.0,14.0,15.0,16.0,46.0,45.0,44.0,3.0,3.0,3.0,1.0,0.9,0.9,-4.166666666666667,89.0,3.3
53.0,84.0,12.0,48.0,3.0,1.1,-4.8,91.0,1,1,0,1,1,-4.5,-4.2,-3.8,90.0,89.0,88.0,52.0,51.0,50.0,82.0,81.0,79.0,13.0,14.0,15.0,47.0,46.0,45.0,3.0,3.0,3.0,1.0,1.0,0.9,-4.5,90.0,2.3
54.0,85.0,11.0,49.0,3.0,1.1,-5.0,92.0,2,1,0,1,1,-4.8,-4.5,-4.2,91.0,90.0,89.0,53.0,52.0,51.0,84.0,82.0,81.0,12.0,13.0,14.0,48.0,47.0,46.0,3.0,3.0,3.0,1.1,1.0,1.0,-4.766666666666667,91.0,1.7000000000000002
55.0,86.0,10.0,50.0,3.0,1.2,-5.2,92.0,3,1,0,1,1,-5.0,-4.8,-4.5,92.0,91.0,90.0,54.0,53.0,52.0,85.0,84.0,82.0,11.0,12.0,13.0,49.0,48.0,47.0,3.0,3.0,3.0,1.1,1.1,1.0,-5.0,91.66666666666667,1.4000000000000004
55.0,87.0,10.0,51.0,3.0,1.2,-5.4,93.0,4,1,0,1,1,-5.2,-5.0,-4.8,92.0,92.0,91.0,55.0,54.0,53.0,86.0,85.0,84.0,10.0,11.0,12.0,50.0,49.0,48.0,3.0,3.0,3.0,1.2,1.1,1.1,-5.2,92.33333333333333,1.2000000000000002
56.0,87.0,9.0,51.0,3.0,1.2,-5.5,93.0,5,1,0,1,1,-5.4,-5.2,-5.0,93.0,92.0,92.0,55.0,55.0,54.0,87.0,86.0,85.0,10.0,10.0,11.0,51.0,50.0,49.0,3.0,3.0,3.0,1.2,1.2,1.1,-5.366666666666667,92.66666666666667,1.0
55.0,86.0,10.0,50.0,3.0,1.1,-5.3,92.0,6,1,0,1,1,-5.5,-5.4,-5.2,93.0,93.0,92.0,56.0,55.0,55.0,87.0,87.0,86.0,9.0,10.0,10.0,51.0,51.0,50.0,3.0,3.0,3.0,1.2,1.2,1.2,-5.400000000000001,92.66666666666667,0.7000000000000002
52.0,83.0,12.0,47.0,3.0,1.0,-4.7,90.0,7,1,0,1,1,-5.3,-5.5,-5.4,92.0,93.0,93.0,55.0,56.0,55.0,86.0,87.0,87.0,10.0,9.0,10.0,50.0,51.0,51.0,3.0,3.0,3.0,1.1,1.2,1.2,-5.166666666666667,91.66666666666667,0.7999999999999998
48.0,78.0,16.0,42.0,3.0,0.9,-3.5,86.0,8,1,0,1,1,-4.7,-5.3,-5.5,90.0,92.0,93.0,52.0,55.0,56.0,83.0,86.0,87.0,12.0,10.0,9.0,47.0,50.0,51.0,3.0,3.0,3.0,1.0,1.1,1.2,-4.5,89.33333333333333,2.0
42.0,71.0,22.0,36.0,2.0,0.8,-1.3,80.0,9,1,0,1,1,-3.5,-4.7,-5.3,86.0,90.0,92.0,48.0,52.0,55.0,78.0,83.0,86.0,16.0,12.0,10.0,42.0,47.0,50.0,3.0,3.0,3.0,0.9,1.0,1.1,-3.1666666666666665,85.33333333333333,4.2
36.0,62.0,29.0,29.0,2.0,0.7,0.9,73.0,10,1,0,1,1,-1.3,-3.5,-4.7,80.0,86.0,90.0,42.0,48.0,52.0,71.0,78.0,83.0,22.0,16.0,12.0,36.0,42.0,47.0,2.0,3.0,3.0,0.8,0.9,1.0,-1.3,79.66666666666667,6.4
30.0,54.0,36.0,24.0,2.0,0.6,3.0,66.0,11,1,0,1,1,0.9,-1.3,-3.5,73.0,80.0,86.0,36.0,42.0,48.0,62.0,71.0,78.0,29.0,22.0,16.0,29.0,36.0,42.0,2.0,2.0,3.0,0.7,0.8,0.9,0.8666666666666667,73.0,8.3
26.0,47.0,42.0,20.0,2.0,0.5,4.4,61.0,12,1,0,1,1,3.0,0.9,-1.3,66.0,73.0,80.0,30.0,36.0,42.0,54.0,62.0,71.0,36.0,29.0,22.0,24.0,29.0,36.0,2.0,2.0,2.0,0.6,0.7,0.8,2.766666666666667,66.66666666666667,9.100000000000001
23.0,43.0,46.0,18.0,2.0,0.5,5.1,58.0,13,1,0,1,1,4.4,3.0,0.9,61.0,66.0,73.0,26.0,30.0,36.0,47.0,54.0,62.0,42.0,36.0,29.0,20.0,24.0,29.0,2.0,2.0,2.0,0.5,0.6,0.7,4.166666666666667,61.666666666666664,8.6
22.0,41.0,49.0,17.0,2.0,0.4,5.4,56.0,14,1,0,1,1,5.1,4.4,3.0,58.0,61.0,66.0,23.0,26.0,30.0,43.0,47.0,54.0,46.0,42.0,36.0,18.0,20.0,24.0,2.0,2.0,2.0,0.5,0.5,0.6,4.966666666666667,58.333333333333336,6.7
23.0,42.0,48.0,18.0,2.0,0.4,5.2,57.0,15,1,0,1,1,5.4,5.1,4.4,56.0,58.0,61.0,22.0,23.0,26.0,41.0,43.0,47.0,49.0,46.0,42.0,17.0,18.0,20.0,2.0,2.0,2.0,0.4,0.5,0.5,5.233333333333333,57.0,4.5
26.0,46.0,43.0,21.0,2.0,0.5,4.4,61.0,16,1,0,1,1,5.2,5.4,5.1,57.0,56.0,58.0,23.0,22.0,23.0,42.0,41.0,43.0,48.0,49.0,46.0,18.0,17.0,18.0,2.0,2.0,2.0,0.4,0.4,0.5,5.0,58.0,2.4000000000000004
32.0,53.0,36.0,27.0,3.0,0.6,2.8,68.0,17,1,0,1,1,4.4,5.2,5.4,61.0,57.0,56.0,26.0,23.0,22.0,46.0,42.0,41.0,43.0,48.0,49.0,21.0,18.0,17.0,2.0,2.0,2.0,0.5,0.4,0.4,4.133333333333334,62.0,2.6000000000000005
38.0,62.0,28.0,34.0,3.0,0.7,0.8,75.0,18,1,0,1,1,2.8,4.4,5.2,68.0,61.0,57.0,32.0,26.0,23.0,53.0,46.0,42.0,36.0,43.0,48.0,27.0,21.0,18.0,3.0,2.0,2.0,0.6,0.5,0.4,2.6666666666666665,68.0,4.6000000000000005
44.0,71.0,22.0,40.0,3.0,0.8,-0.9,82.0,19,1,0,1,1,0.8,2.8,4.4,75.0,68.0,61.0,38.0,32.0,26.0,62.0,53.0,46.0,28.0,36.0,43.0,34.0,27.0,21.0,3.0,3.0,2.0,0.7,0.6,0.5,0.8999999999999999,75.0,6.300000000000001
47.0,75.0,19.0,43.0,3.0,0.8,-2.2,85.0,20,1,0,1,1,-0.9,0.8,2.8,82.0,75.0,68.0,44.0,38.0,32.0,71.0,62.0,53.0,22.0,28.0,36.0,40.0,34.0,27.0,3.0,3.0,3.0,0.8,0.7,0.6,-0.7666666666666667,80.66666666666667,7.4
49.0,78.0,17.0,45.0,3.0,0.9,-3.0,87.0,21,1,0,1,1,-2.2,-0.9,0.8,85.0,82.0,75.0,47.0,44.0,38.0,75.0,71.0,62.0,19.0,22.0,28.0,43.0,40.0,34.0,3.0,3.0,3.0,0.8,0.8,0.7,-2.0333333333333337,84.66666666666667,7.4
51.0,80.0,16.0,46.0,3.0,0.9,-3.5,88.0,22,1,0,1,1,-3.0,-2.2,-0.9,87.0,85.0,82.0,49.0,47.0,44.0,78.0,75.0,71.0,17.0,19.0,22.0,45.0,43.0,40.0,3.0,3.0,3.0,0.9,0.8,0.8,-2.9,86.66666666666667,6.3
52.0,82.0,15.0,47.0,3.0,1.0,-3.9,89.0,23,1,0,1,1,-3.5,-3.0,-2.2,88.0,87.0,85.0,51.0,49.0,47.0,80.0,78.0,75.0,16.0,17.0,19.0,46.0,45.0,43.0,3.0,3.0,3.0,0.9,0.9,0.8,-3.466666666666667,88.0,4.7
53.0,83.0,14.0,48.0,3.0,1.0,-4.2,90.0,0,2,0,1,1,-3.9,-3.5,-3.0,89.0,88.0,87.0,52.0,51.0,49.0,82.0,80.0,78.0,15.0,16.0,17.0,47.0,46.0,45.0,3.0,3.0,3.0,1.0,0.9,0.9,-3.8666666666666667,89.0,3.3000000000000003
54.0,85.0,13.0,49.0,3.0,1.1,-4.5,91.0,1,2,0,1,1,-4.2,-3.9,-3.5,90.0,89.0,88.0,53.0,52.0,51.0,83.0,82.0,80.0,14.0,15.0,16.0,48.0,47.0,46.0,3.0,3.0,3.0,1.0,1.0,0.9,-4.2,90.0,2.3
55.0,86.0,12.0,50.0,3.0,1.1,-4.7,92.0,2,2,0,1,1,-4.5,-4.2,-3.9,91.0,90.0,89.0,54.0,53.0,52.0,85.0,83.0,82.0,13.0,14.0,15.0,49.0,48.0,47.0,3.0,3.0,3.0,1.1,1.0,1.0,-4.466666666666666,91.0,1.7000000000000002
56.0,87.0,11.0,51.0,3.0,1.2,-4.9,92.0,3,2,0,1,1,-4.7,-4.5,-4.2,92.0,91.0,90.0,55.0,54.0,53.0,86.0,85.0,83.0,12.0,13.0,14.0,50.0,49.0,48.0,3.0,3.0,3.0,1.1,1.1,1.0,-4.7,91.66666666666667,1.4000000000000004
56.0,88.0,11.0,52.0,3.0,1.2,-5.1,93.0,4,2,0,1,1,-4.9,-4.7,-4.5,92.0,92.0,91.0,56.0,55.0,54.0,87.0,86.0,85.0,11.0,12.0,13.0,51.0,50.0,49.0,3.0,3.0,3.0,1.2,1.1,1.1,-4.8999999999999995,92.33333333333333,1.1999999999999997
57.0,88.0,10.0,52.0,3.0,1.2,-5.2,93.0,5,2,0,1,1,-5.1,-4.9,-4.7,93.0,92.0,92.0,56.0,56.0,55.0,88.0,87.0,86.0,11.0,11.0,12.0,52.0,51.0,50.0,3.0,3.0,3.0,1.2,1.2,1.1,-5.066666666666667,92.66666666666667,1.0
56.0,87.0,11.0,51.0,3.0,1.1,-5.0,92.0,6,2,0,1,1,-5.2,-5.1,-4.9,93.0,93.0,92.0,57.0,56.0,56.0,88.0,88.0,87.0,10.0,11.0,11.0,52.0,52.0,51.0,3.0,3.0,3.0,1.2,1.2,1.2,-5.1000000000000005,92.66666666666667,0.7000000000000002
53.0,84.0,13.0,48.0,3.0,1.0,-4.4,90.0,7,2,0,1,1,-5.0,-5.2,-5.1,92.0,93.0,93.0,56.0,57.0,56.0,87.0,88.0,88.0,11.0,10.0,11.0,51.0,52.0,52.0,3.0,3.0,3.0,1.1,1.2,1.2,-4.866666666666666,91.66666666666667,0.7999999999999998
49.0,79.0,17.0,43.0,3.0,0.9,-3.2,86.0,8,2,0,1,1,-4.4,-5.0,-5.2,90.0,92.0,93.0,53.0,56.0,57.0,84.0,87.0,88.0,13.0,11.0,10.0,48.0,51.0,52.0,3.0,3.0,3.0,1.0,1.1,1.2,-4.2,89.33333333333333,2.0
43.0,72.0,23.0,37.0,2.0,0.8,-1.0,80.0,9,2,0,1,1,-3.2,-4.4,-5.0,86.0,90.0,92.0,49.0,53.0,56.0,79.0,84.0,87.0,17.0,13.0,11.0,43.0,48.0,51.0,3.0,3.0,3.0,0.9,1.0,1.1,-2.866666666666667,85.33333333333333,4.2
37.0,63.0,30.0,30.0,2.0,0.7,1.2,73.0,10,2,0,1,1,-1.0,-3.2,-4.4,80.0,86.0,90.0,43.0,49.0,53.0,72.0,79.0,84.0,23.0,17.0,13.0,37.0,43.0,48.0,2.0,3.0,3.0,0.8,0.9,1.0,-1.0,79.66666666666667,6.4
31.0,55.0,37.0,25.0,2.0,0.6,3.3,66.0,11,2,0,1,1,1.2,-1.0,-3.2,73.0,80.0,86.0,37.0,43.0,49.0,63.0,72.0,79.0,30.0,23.0,17.0,30.0,37.0,43.0,2.0,2.0,3.0,0.7,0.8,0.9,1.1666666666666667,73.0,8.3
27.0,48.0,43.0,21.0,2.0,0.5,4.7,61.0,12,2,0,1,1,3.3,1.2,-1.0,66.0,73.0,80.0,31.0,37.0,43.0,55.0,63.0,72.0,37.0,30.0,23.0,25.0,30.0,37.0,2.0,2.0,2.0,0.6,0.7,0.8,3.0666666666666664,66.66666666666667,9.100000000000001
24.0,44.0,47.0,19.0,2.0,0.5,5.4,58.0,13,2,0,1,1,4.7,3.3,1.2,61.0,66.0,73.0,27.0,31.0,37.0,48.0,55.0,63.0,43.0,37.0,30.0,21.0,25.0,30.0,2.0,2.0,2.0,0.5,0.6,0.7,4.466666666666667,61.666666666666664,8.600000000000001
23.0,42.0,50.0,18.0,2.0,0.4,5.7,56.0,14,2,0,1,1,5.4,4.7,3.3,58.0,61.0,66.0,24.0,27.0,31.0,44.0,48.0,55.0,47.0,43.0,37.0,19.0,21.0,25.0,2.0,2.0,2.0,0.5,0.5,0.6,5.266666666666667,58.333333333333336,6.7
24.0,43.0,49.0,19.0,2.0,0.4,5.5,57.0,15,2,0,1,1,5.7,5.4,4.7,56.0,58.0,61.0,23.0,24.0,27.0,42.0,44.0,48.0,50.0,47.0,43.0,18.0,19.0,21.0,2.0,2.0,2.0,0.4,0.5,0.5,5.533333333333334,57.0,4.5
27.0,47.0,44.0,22.0,2.0,0.5,4.7,61.0,16,2,0,1,1,5.5,5.7,5.4,57.0,56.0,58.0,24.0,23.0,24.0,43.0,42.0,44.0,49.0,50.0,47.0,19.0,18.0,19.0,2.0,2.0,2.0,0.4,0.4,0.5,5.3,58.0,2.4000000000000004
33.0,54.0,37.0,28.0,3.0,0.6,3.1,68.0,17,2,0,1,1,4.7,5.5,5.7,61.0,57.0,56.0,27.0,24.0,23.0,47.0,43.0,42.0,44.0,49.0,50.0,22.0,19.0,18.0,2.0,2.0,2.0,0.5,0.4,0.4,4.433333333333333,62.0,2.6
39.0,63.0,29.0,35.0,3.0,0.7,1.1,75.0,18,2,0,1,1,3.1,4.7,5.5,68.0,61.0,57.0,33.0,27.0,24.0,54.0,47.0,43.0,37.0,44.0,49.0,28.0,22.0,19.0,3.0,2.0,2.0,0.6,0.5,0.4,2.966666666666667,68.0,4.6
45.0,72.0,23.0,41.0,3.0,0.8,-0.6,82.0,19,2,0,1,1,1.1,3.1,4.7,75.0,68.0,61.0,39.0,33.0,27.0,63.0,54.0,47.0,29.0,37.0,44.0,35.0,28.0,22.0,3.0,3.0,2.0,0.7,0.6,0.5,1.2,75.0,6.3
48.0,76.0,20.0,44.0,3.0,0.8,-1.9,85.0,20,2,0,1,1,-0.6,1.1,3.1,82.0,75.0,68.0,45.0,39.0,33.0,72.0,63.0,54.0,23.0,29.0,37.0,41.0,35.0,28.0,3.0,3.0,3.0,0.8,0.7,0.6,-0.4666666666666666,80.66666666666667,7.4
50.0,79.0,18.0,46.0,3.0,0.9,-2.7,87.0,21,2,0,1,1,-1.9,-0.6,1.1,85.0,82.0,75.0,48.0,45.0,39.0,76.0,72.0,63.0,20.0,23.0,29.0,44.0,41.0,35.0,3.0,3.0,3.0,0.8,0.8,0.7,-1.7333333333333334,84.66666666666667,7.4
51.0,81.0,17.0,47.0,3.0,0.9,-3.2,88.0,22,2,0,1,1,-2.7,-1.9,-0.6,87.0,85.0,82.0,50.0,48.0,45.0,79.0,76.0,72.0,18.0,20.0,23.0,46.0,44.0,41.0,3.0,3.0,3.0,0.9,0.8,0.8,-2.6,86.66666666666667,6.300000000000001
52.0,83.0,16.0,48.0,3.0,1.0,-3.6,89.0,23,2,0,1,1,-3.2,-2.7,-1.9,88.0,87.0,85.0,51.0,50.0,48.0,81.0,79.0,76.0,17.0,18.0,20.0,47.0,46.0,44.0,3.0,3.0,3.0,0.9,0.9,0.8,-3.1666666666666665,88.0,4.7
53.0,84.0,15.0,49.0,3.0,1.0,-3.9,90.0,0,3,0,1,1,-3.6,-3.2,-2.7,89.0,88.0,87.0,52.0,51.0,50.0,83.0,81.0,79.0,16.0,17.0,18.0,48.0,47.0,46.0,3.0,3.0,3.0,1.0,0.9,0.9,-3.5666666666666664,89.0,3.3
54.0,86.0,14.0,50.0,3.0,1.1,-4.2,91.0,1,3,0,1,1,-3.9,-3.6,-3.2,90.0,89.0,88.0,53.0,52.0,51.0,84.0,83.0,81.0,15.0,16.0,17.0,49.0,48.0,47.0,3.0,3.0,3.0,1.0,1.0,0.9,-3.9,90.0,2.3000000000000003
55.0,87.0,13.0,51.0,3.0,1.1,-4.4,92.0,2,3,0,1,1,-4.2,-3.9,-3.6,91.0,90.0,89.0,54.0,53.0,52.0,86.0,84.0,83.0,14.0,15.0,16.0,50.0,49.0,48.0,3.0,3.0,3.0,1.1,1.0,1.0,-4.166666666666667,91.0,1.7000000000000002
56.0,88.0,12.0,52.0,3.0,1.2,-4.6,92.0,3,3,0,1,1,-4.4,-4.2,-3.9,92.0,91.0,90.0,55.0,54.0,53.0,87.0,86.0,84.0,13.0,14.0,15.0,51.0,50.0,49.0,3.0,3.0,3.0,1.1,1.1,1.0,-4.3999999999999995,91.66666666666667,1.3999999999999995
57.0,89.0,12.0,53.0,3.0,1.2,-4.8,93.0,4,3,0,1,1,-4.6,-4.4,-4.2,92.0,92.0,91.0,56.0,55.0,54.0,88.0,87.0,86.0,12.0,13.0,14.0,52.0,51.0,50.0,3.0,3.0,3.0,1.2,1.1,1.1,-4.6000000000000005,92.33333333333333,1.1999999999999997
